"id","iata_code","icao_code","name","city_id","city_name","time_zone_offset","latitude","longitude","score","enabled","duffel_id","__drizzlerowid__"
"vat1rps77ctkkkx390ambqqo","CHA","KCHA","Chattanooga Metropolitan Airport","be4o6rt3w77jos9acft7naz1","Chattanooga","-04:00","35.03528","-85.20388","1","1",,"1464"
"vau4op8bq3keorcaivpj0drh","DIN","VVDB","Dien Bien Phu Airport","sfdvvllyi0p1i3ljkt4ac4bo","Dien Bien Phu","+07:00","21.39778","103.0053","0","1",,"2014"
"vaud1ligy226cktjx2n8luz0","PKZ","VLPS","Pakse International Airport","eydr9fhg6voetxi7ge04mgo2","Pakse","+07:00","15.13223","105.7811","1","1",,"6050"
"vaztk3j0nlspx8b7pqdaqjyj","ACV","KACV","Arcata Eureka Airport","sct9ra2ojvyyq9p7y59d6fka","Arcata/Eureka","-07:00","40.97167","-124.1072","0","1",,"403"
"vbatzuqdc7evmhhlstzc4oyy","KIJ","RJSN","Niigata Airport","g1436qr1sstq34z75fgp1ugj","Niigata","+09:00","37.95584","139.1208","1","1",,"5667"
"vbipiybwjwtca73elhgdd39q","PNL","LICG","Pantelleria Airport","tfx2efsqk79opkvmd10lqtv5","Pantelleria","+02:00","36.81639","11.96889","0","1",,"6100"
"vbncpnw6csxb5uz57uvq5obc","BPY","FMNQ","Besalampy Airport","np1nhwk8e5ov3mc4clmbtmhb","Besalampy","+03:00","-16.73333","44.46667","0","0",,"858"
"vbqe5otssyhc1ru751fj2ntr","TGH","NVST","Tongoa Airport","dsj52gww15zmbwt18708yx7l","Tongoa Island","+11:00","-16.89111","168.5511","0","0",,"8147"
"vbqsv9lzzj5unkn690q3h26l","YLB","CYLB","Lac La Biche Airport","cffzq9m6l7m5jeig7l6v3231","Lac La Biche","-06:00","54.76945","-112.03","0","0",,"4192"
"vbu8a8uoz8lmygqr8u9bhxss","NRB","KNRB","Naval Station Mayport","gt3kzziu9miex1vllts940s9","Mayport","-04:00","30.39084","-81.425","0","0",,"5564"
"vbvd70hw8uo8vwfbci1npri5","FDR","KFDR","Frederick Regional Airport","n0zrj6evy443tw3wd6py7xp7","Frederick","-05:00","34.35","-98.98","0","0",,"2563"
"vc087dxtvbpz3q5rxpygqt4d","MKL","KMKL","McKellar-Sipes Regional Airport","qsnyfjouaxmg73hjh7m6mtlz","Jackson","-05:00","35.6025","-88.92138","0","1",,"5013"
"vc9rim0zwk70v7gg9qay243j","YBE","CYBE","Uranium City Airport","okl1oprygx675e70inqi2afn","Uranium City","-06:00","59.57","-108.5","1","1",,"8366"
"vccgergywd2uc8bmk64sajh8","HHR","KHHR","Hawthorne Municipal Airport","i50b5q6zmyopeqqbpc538gkp","Hawthorne","-07:00","33.92278","-118.3358","0","1",,"3097"
"vcjwfwygn58m0y98vf4i5r2n","FNI","LFTW","Nîmes–Alès–Camargue–Cévennes Airport","coerioz1pxa55mro05w24wez","Nimes","+02:00","43.7575","4.41639","0","1",,"5673"
"vck2v0temxgha5mpj3435nb6","JAS","KJAS","Jasper County-Bell Field Airport","h6no4z2ivttm8okkx19j9792","Jasper","-05:00","30.92","-94.02","0","1",,"3506"
"vcqe1k05mvnsm0wer48du3sb","OAH","OASD","Shindand Air Base Airport","n5vkhy5kuzdwu25lvkncj9c2","Shindand","+04:30","33.39223","62.26112","0","0",,"7353"
"vcqm994b6e0v5yovmlrznbf8","KCZ","RJOK","Kōchi Airport","r52pagjgk9avgebx1kivg6jr","Kochi","+09:00","33.54612","133.66949","1","1",,"4028"
"vcr20ogais21d1d5hcrfz6t5","ACF","pjjn","ALAER TALIMU","x315vbhuaartwk8b4whrkgi9","ALAER","+08:00","40.43556","81.26389","0","1",,"9028"
"vct4rr7onfld86lh3b6gdy7j","EPN","m6em","Epena Airport","mz7jszf9dhs0bt9oj22je99x","Epena","+01:00","1.36695","17.48","0","1",,"2328"
"vcuzi2y74j1hg32c65rrxmlw","PZS","SCTC","Maquehue Airport","f9cp8li0cv2bxn13anc1ione","Temuco","-04:00","-38.76694","-72.63722","0","0",,"4833"
"vcwz85ozuthh353z15xv7p9s","IYK","KIYK","Inyokern Airport","dh4o1vr90ed5h1k9kb3btbw0","Inyokern","-07:00","35.65","-117.8","0","0",,"3394"
"vcz6ymnx9lg71u0w9krte795","YKS","UEEE","Yakutsk Airport","vghymsntud3vklbkk3746tn6","Yakutsk","+09:00","62.09334","129.7706","10","1",,"8855"
"vd0xqg214nvq0smeo9c9wc5q","IUL","gpze","Ilu Airport","e87mcdr9wjx02miaoqjpw451","Ilu","+09:00","-3.75","138.10001","0","1",,"3335"
"vdagvnx5uy3bw80pal0n2akm","LRQ","l2do","Laurie River Airport","b7gqfklny2e6kt66qse0zmwb","Laurie River","-05:00","56.24973","-101.3033","0","0",,"4343"
"vddh3tip8jmwzs2cantk5zkl","PBP","MRIA","Punta Islita Airport","r7nz9t81rbjff3cp10umdfdd","Islita","-06:00","9.85612","-85.37083","0","0",,"6536"
"vdf7ynf2rojmv5y6grxb9ps1","MIR","DTMB","Monastir Habib Bourguiba International Airport","w0kpe3vcz2v4m8xos32hae2z","Monastir","+01:00","35.75806","10.75473","1","1",,"5239"
"vdfn3p3unvjh6b4yi4njos9v","EMO","AYEO","Emo River Airstrip","gqi84lenm25quaqdizi4wx32","Emo","+10:00","-8.73305","147.8","0","1",,"2306"
"vdh500d0ubmpc36czh9e1c0w","SEQ","WIBS","Sei Pakning Airport","lcdfwh3d1dq423iz49553f2x","Bengkalis","+07:00","1.36695","102.1","0","1",,"7241"
"vdmem1yrnxh9lzqurszj0uqr","AIF","SNAX","Assis Airport","f7wjwnegmkptqpbq4c9lppxw","Assis","-03:00","-22.63888","-50.455","0","1",,"468"
"vdq5ik4izgke8jf00qvbfjfx","WAA","yn43","Wales Airport","whc570py912bx7bamw7xg0l0","Wales","-08:00","65.67","-168.10001","1","1",,"8580"
"vdq733cnfx47j83jjdivza7y","CTP","SNCP","Carutapera Airport","ei99dvrbl33qe0cvwy1bwc3o","Carutapera","-03:00","-1.25","-46.01999","0","0",,"1355"
"vdxprgiix79va4wzt1q8d27m","UCK","UKLC","Lutsk Airport","yhvrz57okcqmf8oqeoamlxa9","Lutsk","+03:00","50.75","25.33","0","1",,"4636"
"vdyicuqptyd1a1knoym7pwai","STD","SVSO","Mayor Buenaventura Vivas Airport","vf8accpq3rwkren0q7coqw0d","Santo Domingo","-04:00","7.565","-72.035","1","1",,"4981"
"vdz4pzseqg8ynm9qwc9g1ggg","YQD","CYQD","The Pas Airport","k6ufdf4bw58dbjht3uo12c7f","The Pas","-05:00","53.97139","-101.0911","1","1",,"8042"
"ve1hsuyabnu3uiza0qmkucs6","SEU","HTSN","Seronera Airstrip","cs6947hy2vfhzrbw9pz97qwx","Seronera","+03:00","-2.45805","34.82251","1","1",,"7275"
"ve3ynv6r1zgllnt9abfxufrf","HWN","FVWN","Hwange National Park Airport","ie1a4xr90oexhigedqni61m9","Hwange National Park","+02:00","-18.37","26.52","0","1",,"3276"
"ve4i02xnikwkjvvwqhub0y01","CYZ","RPUY","Cauayan Airport","y1zsn18qbj9nud05t124wsd7","Cauayan","+08:00","16.93334","121.75","0","1",,"1386"
"ve4rjhaudl6b2hhwspxqpftc","YNZ","ZSYN","Yancheng Nanyang International Airport","p2o0wgqabd6oat91pbexdwyb","Yancheng","+08:00","33.43028","120.2008","1","1",,"8867"
"ve5loxfnlsq47lqgorrg5f6d","FBA","SWOB","Fonte Boa Airport","jxc03typisokn4b6grjxsnxh","Fonte Boa","-04:00","-2.53222","-66.08333","0","0",,"2489"
"ve5r9np12avpzd4q7c2a3lar","GNM","SNGI","Guanambi Airport","xv20w7yzmcfdtb0kugpezn8c","Guanambi","-03:00","-14.22","-42.78","0","1",,"2939"
"ve9uoz4gwl5r5wgph77z9e45","BAW","biz0","Biawonque Airport","gskt916up0m23osd1hnt7fky","Biawonque","+01:00","-0.66666","9.45","0","1",,"884"
"vedwgst76nzqpjoy25fqdizl","SBT","USDA","Sabetta International Airport","m3gjgu7s0to3um3hedazk8cl","Sabetta","+05:00","71.23695","72.15306","0","0",,"6920"
"vegg2713ig7qi5nfj47tf63r","LKE","j06v","Kenmore Air Harbor Seaplane Base","awuo7kcyg7p8ezozt3qij0n8","Kenmore","-07:00","47.62806","-122.3394","2","1",,"3864"
"veidofvgd32kdhfd2yw7jpc9","KXE","FAKD","Klerksdorp Airport","ccgw6of4jp8rwmuhea2bn37n","Klerksdorp","+02:00","-26.97","26.65","0","0",,"4022"
"vemnp8colj3k4nn4kfz93bru","CWB","SBCT","Afonso Pena International Airport","s74dz5s2whk4ruy4v4do105g","Curitiba","-03:00","-25.52861","-49.17583","5","1",,"59"
"vexda3n0b1djs16mxoyiusac","CRQ","SBCV","Caravelas Airport","v209sq9qtpinta26o3phu1lw","Caravelas","-03:00","-17.65222","-39.25305","0","0",,"1330"
"vf4s1yctlp64dupc5wly9xnp","PRC","KPRC","Ernest A. Love Field","ix1j8i6k3hrcl9pmfefzzv6n","Prescott","-07:00","34.65445","-112.4194","0","1",,"2344"
"vf77l5xan0dxsco55ntdd98m","EFW","KEFW","Jefferson Municipal Airport","bbvztkwmkv1633jd77af05bx","Jefferson","-05:00","42.0125","-94.34305","0","0",,"3511"
"vfcdyje0e2gm4s1rkeapteoz","BJJ","KBJJ","Wayne County Airport","rm0cqh13cl9iozbfskz4fihz","Wooster","-04:00","40.8","-81.93","0","0",,"8655"
"vfgrrpuc25kegysfabp8ily6","FIG","GUFA","Fria Airport","ui34xl7decewsz8bp3a5j89o","Fria","+00:00","10.35056","-13.56916","0","1",,"2573"
"vfo7m873f0em4si0gq9n0td4","LBJ","WATO","Komodo Airport","q1ezu5dd45notsg3ic1sdoe9","Labuan Bajo","+08:00","-8.48583","119.8892","1","1",,"4054"
"vfrq74t1wcj8rljidjerr1aj","KMO","PAMB","Manokotak Airport","glc46jmp6ofxji5juwx3ltlu","Manokotak","-08:00","58.98889","-159.05","0","1",,"4818"
"vft1mznlll3v5pmqx2qz25y0","RSU","RKJY","Yeosu Airport","vrhuecb7ciag6c4hnkk11e4o","Yeosu","+09:00","34.84223","127.617","1","1",,"8905"
"vfuqeaswa6rvwzlpoadr8psl","IXD","VIAL","Allahabad Airport","s1sw8dsa7073lscb69z2cvva","Allahabad","+05:30","25.44","81.73389","0","1",,"188"
"vfwtb5a0xloqnzh2h4k8k1wq","KRV","thju","Kerio Valley Airport","g6d1vtx7m4bbzbyxe12l0fe5","Kimwarer","+03:00","0.32","35.66473","0","1",,"3882"
"vg5v53j3v9p7cbyi1xrr02c1","CME","MMCE","Ciudad del Carmen International Airport","n48y1xf6ufon5k3y481vd227","Ciudad del Carmen","-06:00","18.65334","-91.80111","1","1",,"1602"
"vg8ui8v3fr9jsh8n1afb8rn2","LLP","jhxr","Linda Downs Airport","ez47119j7oahxonyaiqca936","Linda Downs","+10:00","-23.02","138.7","0","0",,"4477"
"vghmuks6f3ggtv0rhxcwlafy","ZRJ","CZRJ","Round Lake","ted54ew0xw4z2g97vhrh1kn4","Round Lake","-05:00","52.94362","-91.31277","1","0",,"6857"
"vgz76uacyem0rktc0rjmtpug","TAM","MMTM","Tampico International Airport","mcjxky2if8d8ndu7bcdjknro","Tampico","-06:00","22.29139","-97.86638","1","1",,"7877"
"vh318cumpdd57ukvn5n4yf64","BUG","FNBG","Benguela Airport","bwx7h9wfkzno8cle25h31hw1","Benguela","+01:00","-12.60888","13.40362","0","1",,"818"
"vh348k0njfe95rutikt26lvo","HYL","zuaa","Hollis Clark Bay Seaplane Base","ef0tq3x99z6i98frbsp73lcc","Hollis","-08:00","55.48056","-132.65311","1","1",,"3191"
"vh5dnjs3lrwj1uuddfvk114y","ZBG","fjed","ELBLAG","k59gxn57g3p4sc0w3ytypq7j","ELBLAG","+02:00","54.17","19.42","0","0",,"9217"
"vh8ql8h4gtay96b6hvc8xxfu","OHD","LWOH","Ohrid Airport","zwg46hkr0pqidvomcrya4ngy","Ohrid","+02:00","41.18","20.74223","0","1",,"5859"
"vhddzcihfo5nooc93wq835fl","OTQ","m0e3","OTOG FRONT BANNER OLJOQ","izoao1kxiecm1lvvcdnvx7kz","OTOG FRONT BANNER","+08:00","38.17056","107.39","0","0",,"9146"
"vhdri6v6djt4n2i9hyep7dqg","JOE","EFJO","Joensuu Airport","zcz4on5rytkox9dyhhlilbrz","Joensuu","+03:00","62.66278","29.6075","0","1",,"3562"
"vhedn7nlgpuaxeom0ef5ch9a","ISK","VAOZ","Nashik International Airport","tvwyrmvw2ox6r0z33x88bt1c","Nasik","+05:30","20.11945","73.91362","0","1",,"5549"
"vheftr3tj7j6p6pd4gkdjy16","KRE","HBBO","Kirundo Airport","hbo1sn21rurq334g2xffalvh","Kirundo","+02:00","-2.54472","30.09473","0","1",,"3994"
"vhf4gqfls4w5vr0q028qq96u","PHF","KPHF","Newport News/Williamsburg International Airport","ax70f2heb647044l5enwcsn9","Newport News","-04:00","37.13195","-76.49277","1","1",,"5631"
"vhkd1lt49pc4l3p353buu1wq","CGY","RPMY","Laguindingan Airport","we7g0cjv4tqephz2n3ryxore","Cagayan de Oro","+08:00","8.41375","124.6108","1","1",,"4220"
"vhobmeq4bt5u8sqls0tok71j","BHT","YBTD","Brighton Downs Airport","ir4ehhn13rusgz05hu4gl4nj","Brighton Downs","+10:00","-23.36555","141.56281","0","0",,"1101"
"vhojlszatbes3sv8ahnk2u43","NLE","jxvb","Jerry Tyler Memorial Airport","xa1moyy0ndpp5drh9ygswlsf","Niles","-04:00","41.84028","-86.22555","0","0",,"3523"
"vhqyxkrwfho5n5gyuz8yjcig","LDK","ESGL","Lidköping-Hovby Airport","naib5om8lhmr3bmqt80j2ens","Lidköping","+02:00","58.46473","13.17084","0","0",,"4450"
"vhyr2u8ewd8c361i5ewgpswy","KDX","HSLI","Kadugli Airport","sx0zm69ari4j98bywoewf909","Kadugli","+02:00","11.13806","29.70112","0","0",,"3647"
"vhzp4clj8e2v6g0uo4kijzk3","MWB","YMRW","Morawa Airport","hem6qenh669895a3js0tdvdm","Morawa","+08:00","-29.2","116","0","0",,"5307"
"vi05br32n09ifw7tyw5xjicq","FAS","BIFF","Fáskrúðsfjörður Airport","jju1e8fy5cthdk3g3gwa3p2q","Fáskrúðsfjörður","+00:00","64.93195","-14.05","0","1",,"2429"
"vi1k94f835wq18dzi67xs2gt","VKO","UUWW","Vnukovo International Airport","k6lycrq5jr6nqssp3txf6rlh","Moscow","+03:00","55.59167","37.26139","19","1",,"8532"
"vi2uowcm2hirjmlnltun9803","KAF","iiud","Karato Airport","odle9abdb6jfyplz1gszf4y2","Karato","+11:00","-6.28305","155.39999","0","1",,"3754"
"viadoqgzbsxbjiazyfiniinl","MSN","KMSN","Dane County Regional Airport","yfi9dquf4oap4jop0mpsayk5","Madison","-05:00","43.13973","-89.33749","1","1",,"1884"
"vidknaan8py868jrb677sf43","GIZ","OEGN","Jizan Regional Airport","fsbmoefndabsp9oqiefaqmmf","Jizan","+03:00","16.90112","42.58584","1","1",,"3557"
"vifb2qnrb71hd3hchlbue403","MDJ","u0p0","Madras Municipal Airport","na8ezaqrwhxx6h0gar1zam5a","Madras","-07:00","44.665","-121.1497","0","0",,"4684"
"vihojojj64v11ie0rsyxpshu","MOR","KMOR","Moore-Murrell Airport","wwrdxzkz4fu2rpx392bwnl10","Morristown","-04:00","36.17862","-83.37666","0","1",,"5297"
"vijif5lhxaw70ucdpv916l1b","LVA","LFOV","Laval-Entrammes Airport","dysg871t8mh4ksnejqyxbk53","Laval","+02:00","48.03195","-0.74305","0","0",,"4347"
"vis8b8rjgzk404uv83hwqfhu","NKY","FCBY","Yokangassi Airport","vr4v1lqia81o2a4mgwvuel9h","Nkayi","+01:00","-4.22166","13.28556","0","0",,"8925"
"viu6u2momjzmpfrc7n6tiggq","POR","EFPO","Pori Airport","oy5ils30gz738k9wrbv7ju0n","Pori","+03:00","61.46167","21.8","0","1",,"6370"
"vizdz062yxwjmqmv0xu88tl4","DLU","ZPDL","Dali Airport","eyneq91qglrguqsw6caf4qdp","Dali","+08:00","25.64945","100.3189","1","1",,"1864"
"vjexank6zwb6c89qs5ehcous","MOO","YOOM","Moomba Airport","y3jgbs7og9q73hqwg3q4paio","Moomba","+09:30","-28.09944","140.19701","0","1",,"5292"
"vjk5g17wei45o23sg818knse","UKE","ugpz","UTKELA","vxs9qyf39tdszd03q8przcci","UTKELA","+05:30","20.09473","83.18084","0","1",,"9265"
"vjoyn3irlbmdzutg6qv2kz62","LWM","KLWM","Lawrence Municipal Airport","wxqpfq8mhbiu1yphifax7enq","Lawrence","-04:00","42.71723","-71.12333","0","0",,"4356"
"vjq0edk872lulxi7gu28uzgj","LUX","ELLX","Luxembourg Airport","yw6xr8m2el6krz9veid2g1it","Luxembourg","+02:00","49.62667","6.21139","2","1",,"4638"
"vjta7irr592qdyaq5fkx7tpc","MUQ","YMUC","Muccan Station Airport","flw5yxawa3hu9rlkkeswihe9","Muccan Station","+08:00","-20.63","120","0","1",,"5392"
"vjvaccfw1l9ev9hpb5u6woqt","PPU","VYPP","Hpapun Airport","ot7jb6fba844orfhdnfuxzr1","Papun","+06:30","18.07","97.45","0","0",,"3232"
"vjvb7tdbq1u7m9bs5u46mq27","FYT","FTTY","Faya-Largeau Airport","kd2pf3ehz5pkhxe7m7ejugxm","Faya-Largeau","+01:00","17.91695","19.11112","0","1",,"2431"
"vk6wc5q3h2slto3a1czcs5oa","REL","SAVT","Trelew International Airport","jn0cumahwvl620v5mox2eijq","Trelew","-03:00","-43.21055","-65.27027","1","1",,"8191"
"vk89c0l48sn84gxtdllpejep","UGU","WABV","Bilogai-Sugapa Airport","ojk73dwmplc41p2jau00698t","Bilogai","+09:00","-3.73305","137","0","1",,"911"
"vkbzf8l80wrrqqrqxlpade4a","PUY","LDPL","Pula Airport","di7d2vjifo9smlluq5tamo5u","Pula","+02:00","44.89362","13.92223","1","1",,"6520"
"vkj63o1z6xsgkn0kfebb1u4f","LAB","lv0b","Lab Lab Airport","ghrmjrtiree8mo01stqjfmjq","Lab Lab","+10:00","-5.63305","148.10001","0","1",,"4184"
"vknedyzpm2xfapcyp7w8uqqa","BFU","ZSBB","Bengbu Airport","f5xoscqc20y940fohkfgoelw","Bengbu","+08:00","32.84889","117.3189","0","0",,"817"
"vknyq7ycxxp1z62hkvz85ff0","UHE","LKKU","Kunovice Airport","nrt4bkclym4tn2fil91ld9zb","Uherske Hradiste","+02:00","49.02945","17.43973","0","1",,"4149"
"vkpzw3kbu4ooxikn5ghdpl7y","PBH","VQPR","Paro International Airport","vnn4cw7cgbiky4pqdg156tdg","Paro","+06:00","27.40306","89.42473","1","1",,"6139"
"vl3x86mm7slbc5rpz5ww01tb","ORF","KORF","Norfolk International Airport","ooofeuc562x3x025sqxrj8di","Norfolk","-04:00","36.89473","-76.20111","2","1",,"5714"
"vl50mr12sdokoqjk1hopwmwc","YFJ","CYWE","Wekweètì Airport","dplbu1z33k5jnm6m3wu69zij","Wekweeti","-06:00","64.19167","-114.0792","0","1",,"8669"
"vlgd5iqtwk0ibjc1pse45uve","SDY","KSDY","Sidney-Richland Regional Airport","jcs2mjx74un3rlkr87otx20p","Sidney","-06:00","47.72","-104.2","0","1",,"7390"
"vlh1ewzwlgg2jdi5tkto2gbd","DKS","UODD","Dikson Airport","ehzb6iylz83f4noy7yiuk1x4","Dikson","+07:00","73.52","80.37","0","1",,"2017"
"vljugwda1p7y1vkmgmf8c98w","LKB","NFNK","Lakeba Island Airport","q8m5be1hgvd7lc5etd86kn0x","Lakeba Island","+12:00","-18.19972","-178.8167","0","1",,"4230"
"vlp59scrnb4ib3vj2ihgiyac","GMT","PAGZ","Granite Mountain Air Station","ax5wkn3itxzexz3q8sjdene5","Granite Mountain","-08:00","65.4","-161.3","0","0",,"2871"
"vlq3fphd8lzdq2yfbj9d11qx","LEG","exog","Aleg Airport","ze0avh0shm95a4c9vrwpjnnt","Aleg","+00:00","17.17","-13.95","0","1",,"156"
"vlwtx6uaamds5mnbpzbiecev","TAZ","UTAT","Daşoguz Airport","ryxm9kpmg5k4qre9nmn8uxwk","Daşoguz","+05:00","41.76112","59.82667","1","1",,"1904"
"vm5yg6h83orp0ekw2fjq1xge","RUD","OIMJ","Shahroud International Airport","gmepqhfznnxl6dp5adr9y9q9","Shahrud","+03:30","36.42445","55.10306","0","1",,"7296"
"vm95w43boflxphh7aj4a8wr1","KSI","GUKU","Kissidougou Airport","k4xl7e16lbeioo7ew3n3fu6r","Kissidougou","+00:00","9.16695","-10.12","0","1",,"4000"
"vmaa9vlr3p31x99h2ponbb2u","BJA","DAAE","Soummam – Abane Ramdane Airport","zxpl7czyblyp9svyj1wt4uz7","Béjaïa","+01:00","36.71195","5.07","1","1",,"7544"
"vmav6hauyu9921cfe85ciahc","AGH","ESTA","Ängelholm-Helsingborg Airport","bd4qip9ll2qecktj4gmmb82y","Ängelholm","+02:00","56.29584","12.85556","1","1",,"312"
"vmg5kgvgz9sjnjd0hh428oq6","GBJ","TFFM","Marie-Galante Airport","xg2jikqm6onlzqri1vqqw77j","Grand Bourg","-04:00","15.86917","-61.26999","0","0",,"4871"
"vmi19kb3tgwfeehcl7iiljqu","QPY","e69u","FICTITIOUS POINT","p5vwpqm1bmkgnjt49w1ppg0u","FICTITIOUS POINT","+14:00","41.45","-87.63333","0","0",,"9226"
"vmk2usgx1n6bvwuwnuqzhdu5","KWB","WAHU","Dewadaru Airport","wxtmec9cd14aq33w6lbpttko","Karimunjawa","+07:00","-5.85","110.5","0","0",,"1993"
"vmm9tpeg26b7bdnu4felb16e","RAP","KRAP","Rapid City Regional Airport","dths4jttlvq8v6yzuahdql4d","Rapid City","-06:00","44.04528","-103.0572","1","1",,"6654"
"vmo00xrz0dumrzrex3367h6e","VOT","SDVG","Votuporanga Airport","nrc7vqjfpbfdi2y0tx2irh4v","Votuporanga","-03:00","-20.4","-49.98","0","1",,"8545"
"vmqheeoqjjn0tcek4pnclm9g","RIE","KRPD","Rice Lake Regional Airport","whzcawrzvwj926ybe8gw6a3m","Rice Lake","-05:00","45.5","-91.73","0","1",,"6727"
"vmw0qd01pwcuaj5c7z622j68","CLU","KBAK","Columbus Municipal Airport","bi4cn1yxxtpoa0l7fnh82dy2","Columbus","-04:00","39.26195","-85.89638","0","1",,"1689"
"vn2ma6zkdkhuh75s37f3az7e","WOS","ZKWS","Wonsan Kalma International Airport","rjnebioo8f0evj2cpr5wcb9q","Wonsan","+09:00","39.16112","127.4886","0","1",,"8796"
"vnbaobhbed1qyg1zwof41eka","HOS","SAHC","Chos Malal Airport","t6zjy38e2w6ezx7z6a7ilutv","Chos Malal","-03:00","-37.44499","-70.22277","0","1",,"1571"
"vnbtdfbi8x6w91dnjfsyotp7","NWT","ow7e","Nowata Airport","wmra683rlbbv3kapiit8pied","Nowata","+10:00","-8.5","143.2","0","0",,"5777"
"vng6i4xzt7tpzwf16jeph60b","KIN","MKJP","Norman Manley International Airport","i2nfgk89muyp9oypv4kfj9qc","Kingston","-05:00","17.93556","-76.7875","1","1",,"5717"
"vnklhzog0skno7jj9zrihp4m","ATN","AYNX","Namatanai Airport","wwg4glgqwws0juwhcc4v3lh9","Namatanai","+10:00","-3.67","152.43829","0","1",,"5490"
"vnpmb1yknqqtu8sink4rc6q4","LWH","YLAH","Lawn Hill Airport","z3ww2wvhzuj0jaf6mjirzgsi","Lawn Hill","+10:00","-18.63","138.60001","0","0",,"4352"
"vnswfcg0nsf91bo0ef59exgl","GLI","YGLI","Glen Innes Airport","hzdbd09qpwolhgtr2sox02r3","Glen Innes","+10:00","-29.675","151.6895","0","1",,"2778"
"vnuzu20izxgffh44z8i3hhnf","HLA","FALA","Lanseria International Airport","csrx9rvef40wzgw78f509kfb","Johannesburg","+02:00","-25.93861","27.92612","2","1",,"4286"
"vnw8hvv9r0inixjm0yjrtfdl","SHB","RJCN","Nakashibetsu Airport","fixihpmuezmgn4m8u6iv2cml","Nakashibetsu","+09:00","43.5775","144.96001","0","1",,"5479"
"vo7msclr2p91ajb8gkd3pkkl","WEW","YWWA","Wee Waa Airport","gu6tzf9dgs9pahyp7qlajy2l","Wee Waa","+10:00","-30.22999","149.39999","0","1",,"8664"
"vo93pma6nvnpw48n2sxm6pmg","CBR","YSCB","Canberra Airport","uolzyz29p7qklpkmas46uiwj","Canberra","+10:00","-35.30694","149.19501","4","1",,"1274"
"vokgtqxrrh8ncnlgz4g8o8g8","STQ","KOYM","St. Marys Municipal Airport","lew8t85x3x32c7oshyysl3bt","St Marys","-04:00","41.4125","-78.50333","0","0",,"7663"
"volbykmmih9o26mrj7g9oehy","DNL","KDNL","Daniel Field","hdoydqi7dckmmcq3gnahm8m7","Augusta","-04:00","33.47","-82.03999","0","0",,"1886"
"vonl09v3jhr3hwnx2op9d47x","ARH","ULAA","Talagi Airport","g2x6wkvifwlxgvjo9tnadgkx","Arkhangelsk","+03:00","64.59834","40.71278","2","1",,"7847"
"votbu1nq07kvfsuk2zxv6iet","AAF","KAAF","Apalachicola Regional Airport","sa8mz49ykz9a6idfl6hu4nmc","Apalachicola","-04:00","29.72945","-85.02888","0","0",,"366"
"vp3k25gnpe4e524tv6zka9v3","AXG","KAXA","Algona Municipal Airport","ko7nd7l1hwd313j3fschmdch","Algona","-05:00","43.07","-94.23","0","0",,"179"
"vp576plaglok4d9djcekfwqw","VEX","jpmy","Tioga Municipal Airport","gsg0vmoah9wvn9mi4ofekj27","Tioga","-05:00","48.38","-102.9","0","1",,"8097"
"vpff6g1rfxl8v4c4rqkasssa","CCA","s59t","Chimore Airport","a51mmigca7b52xa00c5n52dm","Chimore","-04:00","-16.98972","-65.14111","0","1",,"1537"
"vpfnppnhzc2m6rzkugaf8wl4","ELU","DAUO","Guemar Airport","ogvieegmcxcaxi8ho89q3k22","El Oued","+01:00","33.5125","6.7825","0","1",,"2954"
"vpg7152a5avhvvpocasr019j","PWE","UHMP","Pevek Airport","w1790phgj18zv0tkhc16nsk5","Pevek","+12:00","69.78334","170.597","0","1",,"6226"
"vppv90oieq8vmn5upea57a0h","COA","fcbu","Columbia Airport","x35koz7o7m7wfo2u8fhkcw3c","Columbia","-07:00","38.02917","-120.4122","0","1",,"1681"
"vpqi0wftosfc3coi2vsovq8d","ERB","YERN","Ernabella Airport","yamo4kfkm89xnjxxecn3bgvz","Ernabella","+09:30","-26.265","132.1772","0","1",,"2343"
"vprofl76n8capn7buamm08r3","GPO","SAZG","General Pico Airport","t8vr3pwf62lxa5if00e8wryu","General Pico","-03:00","-35.69611","-63.75833","0","0",,"2708"
"vpv6w38kuuhezo92xdq56ym6","PGH","VIPT","Pantnagar Airport","yk7zkml3avwiiltegpob3ggo","Pantnagar","+05:30","29.03334","79.47362","0","1",,"6101"
"vpw77dtro780oldqc4wiju5g","OGN","ROYN","Yonaguni Airport","yk48ngcoh1v5yrolnl0yiai8","Yonaguni","+09:00","24.46695","122.9778","0","1",,"8928"
"vpz53uf6j6pcalfk5ov324vm","CTI","FNCV","Cuito Cuanavale Airport","gcy2yw0bbtcbjyjre8tnwx8m","Cuito Cuanavale","+01:00","-15.17","19.17","0","1",,"1827"
"vq7ba7qq3vtcz9vi3rzt6gmz","OJU","deue","Tanjung Api Airport","twv7rmnagmbgpmnfut89122g","Tojo Una Una","+08:00","-0.86277","121.6239","0","1",,"7895"
"vqe85kxrmbqeqsji9174aykm","BNL","KBNL","Barnwell Regional Airport","ehjwwtnmuum6e3m78i7dcst7","Barnwell","-04:00","33.25945","-81.38083","0","0",,"680"
"vqmz812axa28bxsa7cqs73ix","NGI","NFNG","Gau Airport","hmnpsu64ptyh8npxkpbrzq0s","Ngau","+12:00","-18.11583","179.34061","0","1",,"2673"
